Move_ID,Name,Stage,Layer,Repeat,Clip,Clip_Name,Role,g,p,Authored_d,Onset_Ms,Expected_d,Hit_Before,Delta_Before,Delta_After
M-FATA-2,Double Image,3,2,2,AFX-084,Impact Generic light 002,quiet,0.4,-1,300,0.0,200,300.0,100.0,100.0
M-FATA-2,Double Image,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.5,-4,340,0.0,400,340.0,-60.0,-60.0
M-FATA-3,Mirage Claw,1,1,1,AFX-028,Draw Knife 2,main,1.3,-5,0,82.8,0,82.8,82.8,0.0
M-FATA-3,Mirage Claw,1,2,1,AFX-083,Impact Generic light 001,loud,0.6,-3,150,0.0,160,150.0,-10.0,-10.0
M-FATA-3,Mirage Claw,2,1,1,AFX-028,Draw Knife 2,main,1.3,-5,0,82.8,0,82.8,82.8,0.0
M-FATA-3,Mirage Claw,2,2,1,AFX-083,Impact Generic light 001,loud,0.65,-3,150,0.0,160,150.0,-10.0,-10.0
M-FATA-3,Mirage Claw,2,3,1,AFX-437,Phase Jump 1,quiet,0.5,-4,280,153.7,260,433.7,173.7,20.0
M-FATA-3,Mirage Claw,3,1,1,AFX-028,Draw Knife 2,main,1.3,-6,0,87.7,0,87.7,87.7,0.0
M-FATA-3,Mirage Claw,3,2,1,AFX-083,Impact Generic light 001,loud,0.7,-4,150,0.0,160,150.0,-10.0,-10.0
M-FATA-3,Mirage Claw,3,3,1,AFX-437,Phase Jump 1,loud,0.55,-5,280,162.9,300,442.9,142.9,-20.0
M-FATA-3,Mirage Claw,3,3,2,AFX-437,Phase Jump 1,loud,0.55,-5,420,162.9,380,582.9,202.9,40.0
M-FATA-3,Mirage Claw,3,4,1,AFX-495,Explosion Crunch 000,quiet,0.45,-4,440,0.0,380,440.0,60.0,60.0
M-FATA-4,Heat Haze,1,1,1,AFX-444,Phaser Down 3,main,0.8,-2,0,96.5,0,96.5,96.5,0.0
M-FATA-4,Heat Haze,2,1,1,AFX-444,Phaser Down 3,main,0.8,-2,0,96.5,0,96.5,96.5,0.0
M-FATA-4,Heat Haze,2,2,1,AFX-015,Cloth 4,quiet,0.4,-2,170,34.8,200,204.8,4.8,-30.0
M-FATA-4,Heat Haze,3,1,1,AFX-444,Phaser Down 3,main,0.8,-2,0,96.5,0,96.5,96.5,0.0
M-FATA-4,Heat Haze,3,2,1,AFX-015,Cloth 4,quiet,0.4,-2,170,34.8,200,204.8,4.8,-30.0
M-FATA-4,Heat Haze,3,3,1,AFX-430,Low Random,quiet,0.45,-4,300,121.0,320,421.0,101.0,-20.0
M-SIMOOM-1,Sandblast,1,1,1,AFX-495,Explosion Crunch 000,main,0.85,-2,0,0.0,0,0.0,0.0,0.0
M-SIMOOM-1,Sandblast,2,1,1,AFX-495,Explosion Crunch 000,main,0.85,-2,0,0.0,0,0.0,0.0,0.0
M-SIMOOM-1,Sandblast,2,2,1,AFX-069,Footstep snow 002,loud,0.55,-2,180,3.4,160,183.4,23.4,20.0
M-SIMOOM-1,Sandblast,3,1,1,AFX-495,Explosion Crunch 000,main,0.85,-2,0,0.0,0,0.0,0.0,0.0
M-SIMOOM-1,Sandblast,3,2,1,AFX-069,Footstep snow 002,loud,0.55,-2,180,3.4,160,183.4,23.4,20.0
M-SIMOOM-1,Sandblast,3,3,1,AFX-430,Low Random,loud,0.55,-4,300,121.0,160,421.0,261.0,140.0
M-SIMOOM-1,Sandblast,3,4,1,AFX-431,Low Three Tone,quiet,0.5,-3,340,120.1,160,460.1,300.1,180.0
M-SIMOOM-2,Grinding Gale,1,1,1,AFX-063,Footstep grass 001,main,0.6,-1,0,0.0,0,0.0,0.0,0.0
M-SIMOOM-2,Grinding Gale,1,1,2,AFX-063,Footstep grass 001,loud,0.6,-1,120,0.0,0,120.0,120.0,120.0
M-SIMOOM-2,Grinding Gale,2,1,1,AFX-063,Footstep grass 001,main,0.6,-1,0,0.0,0,0.0,0.0,0.0
M-SIMOOM-2,Grinding Gale,2,1,2,AFX-063,Footstep grass 001,loud,0.6,-1,120,0.0,160,120.0,-40.0,-40.0
M-SIMOOM-2,Grinding Gale,2,2,1,AFX-442,Phaser Down 1,loud,0.6,-2,200,132.5,160,332.5,172.5,40.0
M-SIMOOM-2,Grinding Gale,3,1,1,AFX-063,Footstep grass 001,main,0.6,-1,0,0.0,0,0.0,0.0,0.0
M-SIMOOM-2,Grinding Gale,3,1,2,AFX-063,Footstep grass 001,loud,0.6,-1,110,0.0,140,110.0,-30.0,-30.0
M-SIMOOM-2,Grinding Gale,3,1,3,AFX-063,Footstep grass 001,loud,0.6,-1,220,0.0,230,220.0,-10.0,-10.0
M-SIMOOM-2,Grinding Gale,3,2,1,AFX-442,Phaser Down 1,loud,0.6,-2,200,132.5,200,332.5,132.5,0.0
M-SIMOOM-2,Grinding Gale,3,3,1,AFX-429,Low Down,quiet,0.5,-2,320,157.1,230,477.1,247.1,90.0
M-SIMOOM-2,Grinding Gale,3,4,1,AFX-507,Impact Metal 002,loud,0.55,-2,420,0.0,230,420.0,190.0,190.0
M-SIMOOM-3,Reform,1,1,1,AFX-851,Sand spell,main,0.6,5,0,62.2,0,62.2,62.2,0.0
M-SIMOOM-3,Reform,2,1,1,AFX-851,Sand spell,main,0.6,0,0,83.0,0,83.0,83.0,0.0
M-SIMOOM-3,Reform,2,2,1,AFX-155,Impact Soft heavy 003,quiet,0.5,-4,140,1.3,180,141.3,-38.7,-40.0
M-SIMOOM-3,Reform,2,3,1,AFX-450,Phaser Up 6,quiet,0.5,-5,300,96.1,180,396.1,216.1,120.0
M-SIMOOM-3,Reform,3,1,1,AFX-851,Sand spell,main,0.6,-2,0,93.2,0,93.2,93.2,0.0
M-SIMOOM-3,Reform,3,2,1,AFX-155,Impact Soft heavy 003,quiet,0.5,-4,140,1.3,180,141.3,-38.7,-40.0
M-SIMOOM-3,Reform,3,3,1,AFX-450,Phaser Up 6,quiet,0.5,-5,300,96.1,180,396.1,216.1,120.0
M-SIMOOM-3,Reform,3,4,1,AFX-843,Gravel,quiet,0.5,-4,420,76.9,180,496.9,316.9,240.0
M-SIMOOM-4,Stormwall,1,1,1,AFX-012,Cloth 1,main,0.7,-3,0,132.0,0,132.0,132.0,0.0
M-SIMOOM-4,Stormwall,2,1,1,AFX-012,Cloth 1,main,0.7,-3,0,132.0,0,132.0,132.0,0.0
M-SIMOOM-4,Stormwall,2,2,1,AFX-851,Sand spell,loud,0.55,3,180,69.8,160,249.8,89.8,20.0
M-SIMOOM-4,Stormwall,3,1,1,AFX-012,Cloth 1,main,0.7,-3,0,132.0,0,132.0,132.0,0.0
M-SIMOOM-4,Stormwall,3,2,1,AFX-851,Sand spell,loud,0.6,-3,180,98.7,160,278.7,118.7,20.0
M-SIMOOM-4,Stormwall,3,3,1,AFX-526,Low Frequency explosion 001,quiet,0.5,-3,320,82.1,200,402.1,202.1,120.0
M-ECHIDNA-1,Thousand Fangs,1,1,1,AFX-741,Machine 02,main,0.55,-3,0,1.2,0,1.2,1.2,0.0
M-ECHIDNA-1,Thousand Fangs,1,2,1,AFX-157,Impact Soft medium 000,loud,0.55,-4,80,1.3,90,81.3,-8.7,-10.0
M-ECHIDNA-1,Thousand Fangs,1,2,2,AFX-157,Impact Soft medium 000,loud,0.55,-4,180,1.3,90,181.3,91.3,90.0
M-ECHIDNA-1,Thousand Fangs,1,2,3,AFX-157,Impact Soft medium 000,loud,0.55,-4,280,1.3,90,281.3,191.3,190.0
M-ECHIDNA-1,Thousand Fangs,2,1,1,AFX-741,Machine 02,main,0.55,-3,0,1.2,0,1.2,1.2,0.0
M-ECHIDNA-1,Thousand Fangs,2,2,1,AFX-157,Impact Soft medium 000,loud,0.55,-4,80,1.3,90,81.3,-8.7,-10.0
M-ECHIDNA-1,Thousand Fangs,2,2,2,AFX-157,Impact Soft medium 000,loud,0.55,-4,175,1.3,180,176.3,-3.7,-5.0
M-ECHIDNA-1,Thousand Fangs,2,2,3,AFX-157,Impact Soft medium 000,loud,0.55,-4,270,1.3,180,271.3,91.3,90.0
M-ECHIDNA-1,Thousand Fangs,2,2,4,AFX-157,Impact Soft medium 000,loud,0.55,-4,365,1.3,180,366.3,186.3,185.0
M-ECHIDNA-1,Thousand Fangs,2,3,1,AFX-430,Low Random,quiet,0.5,-5,300,128.1,180,428.1,248.1,120.0
M-ECHIDNA-1,Thousand Fangs,3,1,1,AFX-741,Machine 02,main,0.55,-4,0,1.3,0,1.3,1.3,0.0
M-ECHIDNA-1,Thousand Fangs,3,2,1,AFX-157,Impact Soft medium 000,loud,0.55,-5,90,1.3,90,91.3,1.3,0.0
M-ECHIDNA-1,Thousand Fangs,3,2,2,AFX-157,Impact Soft medium 000,loud,0.55,-5,180,1.3,180,181.3,1.3,0.0
M-ECHIDNA-1,Thousand Fangs,3,2,3,AFX-157,Impact Soft medium 000,loud,0.55,-5,270,1.3,270,271.3,1.3,0.0
M-ECHIDNA-1,Thousand Fangs,3,2,4,AFX-157,Impact Soft medium 000,loud,0.55,-5,360,1.3,270,361.3,91.3,90.0
M-ECHIDNA-1,Thousand Fangs,3,3,1,AFX-430,Low Random,quiet,0.5,-6,280,135.8,270,415.8,145.8,10.0
M-ECHIDNA-1,Thousand Fangs,3,4,1,AFX-827,Wet Break 9,loud,0.55,-4,460,58.0,270,518.0,248.0,190.0
M-ECHIDNA-2,Matriarch's Coil,1,1,1,AFX-012,Cloth 1,main,0.7,-4,0,139.9,0,139.9,139.9,0.0
M-ECHIDNA-2,Matriarch's Coil,2,1,1,AFX-012,Cloth 1,main,0.7,-4,0,139.9,0,139.9,139.9,0.0
M-ECHIDNA-2,Matriarch's Coil,2,2,1,AFX-154,Impact Soft heavy 002,quiet,0.5,-3,190,1.2,140,191.2,51.2,50.0
M-ECHIDNA-2,Matriarch's Coil,3,1,1,AFX-012,Cloth 1,main,0.7,-4,0,139.9,0,139.9,139.9,0.0
M-ECHIDNA-2,Matriarch's Coil,3,2,1,AFX-154,Impact Soft heavy 002,quiet,0.5,-3,190,1.2,200,191.2,-8.8,-10.0
M-ECHIDNA-2,Matriarch's Coil,3,3,1,AFX-822,Wet Break 4,quiet,0.5,-4,300,63.0,200,363.0,163.0,100.0
M-ECHIDNA-3,Viper Spit,1,1,1,AFX-519,Laser Retro 004,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-ECHIDNA-3,Viper Spit,1,2,1,AFX-741,Machine 02,quiet,0.5,-3,140,1.2,0,141.2,141.2,140.0
M-ECHIDNA-3,Viper Spit,2,1,1,AFX-519,Laser Retro 004,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-ECHIDNA-3,Viper Spit,2,2,1,AFX-741,Machine 02,quiet,0.5,-3,150,1.2,140,151.2,11.2,10.0
M-ECHIDNA-3,Viper Spit,2,3,1,AFX-159,Impact Soft medium 002,quiet,0.5,-4,300,1.3,140,301.3,161.3,160.0
M-ECHIDNA-3,Viper Spit,3,1,1,AFX-519,Laser Retro 004,main,0.6,-4,0,0.0,0,0.0,0.0,0.0
M-ECHIDNA-3,Viper Spit,3,2,1,AFX-741,Machine 02,quiet,0.5,-4,160,1.3,140,161.3,21.3,20.0
M-ECHIDNA-3,Viper Spit,3,3,1,AFX-159,Impact Soft medium 002,quiet,0.5,-5,300,1.3,200,301.3,101.3,100.0
M-ECHIDNA-3,Viper Spit,3,4,1,AFX-430,Low Random,quiet,0.45,-5,460,128.1,200,588.1,388.1,260.0
M-ECHIDNA-4,Brood Call,1,1,1,AFX-015,Cloth 4,main,0.55,-4,0,39.1,0,39.1,39.1,0.0
M-ECHIDNA-4,Brood Call,1,1,2,AFX-015,Cloth 4,loud,0.55,-4,100,39.1,0,139.1,139.1,100.0
M-ECHIDNA-4,Brood Call,1,1,3,AFX-015,Cloth 4,loud,0.55,-4,200,39.1,0,239.1,239.1,200.0
M-ECHIDNA-4,Brood Call,2,1,1,AFX-015,Cloth 4,main,0.55,-4,0,39.1,0,39.1,39.1,0.0
M-ECHIDNA-4,Brood Call,2,1,2,AFX-015,Cloth 4,loud,0.55,-4,100,39.1,120,139.1,19.1,-20.0
M-ECHIDNA-4,Brood Call,2,1,3,AFX-015,Cloth 4,loud,0.55,-4,200,39.1,120,239.1,119.1,80.0
M-ECHIDNA-4,Brood Call,2,2,1,AFX-160,Impact Soft medium 003,quiet,0.45,-3,120,1.2,120,121.2,1.2,0.0
M-ECHIDNA-4,Brood Call,2,3,1,AFX-430,Low Random,quiet,0.5,-4,260,121.0,120,381.0,261.0,140.0
M-ECHIDNA-4,Brood Call,3,1,1,AFX-015,Cloth 4,main,0.55,-4,0,39.1,0,39.1,39.1,0.0
M-ECHIDNA-4,Brood Call,3,1,2,AFX-015,Cloth 4,loud,0.55,-4,100,39.1,120,139.1,19.1,-20.0
M-ECHIDNA-4,Brood Call,3,1,3,AFX-015,Cloth 4,loud,0.55,-4,200,39.1,200,239.1,39.1,0.0
M-ECHIDNA-4,Brood Call,3,2,1,AFX-160,Impact Soft medium 003,quiet,0.45,-3,120,1.2,120,121.2,1.2,0.0
M-ECHIDNA-4,Brood Call,3,3,1,AFX-430,Low Random,quiet,0.5,-4,260,121.0,260,381.0,121.0,0.0
M-ECHIDNA-4,Brood Call,3,4,1,AFX-501,Force Field 001,quiet,0.45,-3,380,44.0,260,424.0,164.0,120.0
M-EMBERCLAW-1,White-Hot Rend,1,1,1,AFX-045,Knife Slice,main,0.7,-6,0,116.0,0,116.0,116.0,0.0
M-EMBERCLAW-1,White-Hot Rend,1,2,1,AFX-151,Impact Punch medium 004,loud,0.6,-3,180,27.4,0,207.4,207.4,180.0
M-EMBERCLAW-1,White-Hot Rend,2,1,1,AFX-045,Knife Slice,main,0.7,-6,0,116.0,0,116.0,116.0,0.0
M-EMBERCLAW-1,White-Hot Rend,2,2,1,AFX-791,Fire 1 0 (cut 0.9s at 1s of 3.5s),loud,0.6,-2,160,18.0,160,178.0,18.0,0.0
M-EMBERCLAW-1,White-Hot Rend,2,3,1,AFX-151,Impact Punch medium 004,loud,0.65,-4,180,29.0,160,209.0,49.0,20.0
M-EMBERCLAW-1,White-Hot Rend,3,1,1,AFX-045,Knife Slice,main,0.7,-7,0,122.9,0,122.9,122.9,0.0
M-EMBERCLAW-1,White-Hot Rend,3,2,1,AFX-151,Impact Punch medium 004,loud,0.7,-5,180,30.7,160,210.7,50.7,20.0
M-EMBERCLAW-1,White-Hot Rend,3,2,2,AFX-151,Impact Punch medium 004,loud,0.7,-5,310,30.7,300,340.7,40.7,10.0
M-EMBERCLAW-1,White-Hot Rend,3,3,1,AFX-791,Fire 1 0 (cut 0.9s at 1s of 3.5s),loud,0.65,-3,200,19.0,160,219.0,59.0,40.0
M-EMBERCLAW-1,White-Hot Rend,3,4,1,AFX-526,Low Frequency explosion 001,loud,0.6,-3,340,82.1,300,422.1,122.1,40.0
M-EMBERCLAW-2,Killing Heat,1,1,1,AFX-085,Impact Generic light 003,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-EMBERCLAW-2,Killing Heat,1,1,2,AFX-085,Impact Generic light 003,loud,0.6,-3,70,0.0,0,70.0,70.0,70.0
M-EMBERCLAW-2,Killing Heat,1,1,3,AFX-085,Impact Generic light 003,loud,0.6,-3,140,0.0,0,140.0,140.0,140.0
M-EMBERCLAW-2,Killing Heat,1,2,1,AFX-011,Chop,quiet,0.5,-2,120,56.1,0,176.1,176.1,120.0
M-EMBERCLAW-2,Killing Heat,2,1,1,AFX-085,Impact Generic light 003,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-EMBERCLAW-2,Killing Heat,2,1,2,AFX-085,Impact Generic light 003,loud,0.6,-3,70,0.0,0,70.0,70.0,70.0
M-EMBERCLAW-2,Killing Heat,2,1,3,AFX-085,Impact Generic light 003,loud,0.6,-3,140,0.0,160,140.0,-20.0,-20.0
M-EMBERCLAW-2,Killing Heat,2,1,4,AFX-085,Impact Generic light 003,loud,0.6,-3,210,0.0,160,210.0,50.0,50.0
M-EMBERCLAW-2,Killing Heat,2,2,1,AFX-011,Chop,quiet,0.5,-3,130,59.5,160,189.5,29.5,-30.0
M-EMBERCLAW-2,Killing Heat,2,3,1,AFX-495,Explosion Crunch 000,quiet,0.45,-4,200,0.0,160,200.0,40.0,40.0
M-EMBERCLAW-2,Killing Heat,3,1,1,AFX-085,Impact Generic light 003,main,0.6,-4,0,0.0,0,0.0,0.0,0.0
M-EMBERCLAW-2,Killing Heat,3,1,2,AFX-085,Impact Generic light 003,loud,0.6,-4,70,0.0,0,70.0,70.0,70.0
M-EMBERCLAW-2,Killing Heat,3,1,3,AFX-085,Impact Generic light 003,loud,0.6,-4,140,0.0,160,140.0,-20.0,-20.0
M-EMBERCLAW-2,Killing Heat,3,1,4,AFX-085,Impact Generic light 003,loud,0.6,-4,210,0.0,160,210.0,50.0,50.0
M-EMBERCLAW-2,Killing Heat,3,2,1,AFX-011,Chop,quiet,0.5,-4,140,63.0,160,203.0,43.0,-20.0
M-EMBERCLAW-2,Killing Heat,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.45,-5,300,0.0,300,300.0,0.0,0.0
M-EMBERCLAW-2,Killing Heat,3,4,1,AFX-526,Low Frequency explosion 001,quiet,0.4,-4,320,86.9,300,406.9,106.9,20.0
M-EMBERCLAW-3,Sear Swipe,1,1,1,AFX-509,Impact Metal 004,main,0.85,-2,0,0.0,0,0.0,0.0,0.0
M-EMBERCLAW-3,Sear Swipe,1,2,1,AFX-448,Phaser Up 4,quiet,0.5,-3,200,86.8,0,286.8,286.8,200.0
M-EMBERCLAW-3,Sear Swipe,2,1,1,AFX-509,Impact Metal 004,main,0.85,-2,0,0.0,0,0.0,0.0,0.0
M-EMBERCLAW-3,Sear Swipe,2,2,1,AFX-502,Force Field 002,quiet,0.45,-1,100,40.3,160,140.3,-19.7,-60.0
M-EMBERCLAW-3,Sear Swipe,2,3,1,AFX-448,Phaser Up 4,quiet,0.5,-3,200,86.8,160,286.8,126.8,40.0
M-EMBERCLAW-3,Sear Swipe,3,1,1,AFX-509,Impact Metal 004,main,0.85,-2,0,0.0,0,0.0,0.0,0.0
M-EMBERCLAW-3,Sear Swipe,3,2,1,AFX-502,Force Field 002,quiet,0.45,-1,100,40.3,160,140.3,-19.7,-60.0
M-EMBERCLAW-3,Sear Swipe,3,3,1,AFX-448,Phaser Up 4,quiet,0.5,-3,200,86.8,160,286.8,126.8,40.0
M-EMBERCLAW-3,Sear Swipe,3,4,1,AFX-495,Explosion Crunch 000,quiet,0.5,-3,400,0.0,360,400.0,40.0,40.0
M-EMBERCLAW-4,Kindle,1,1,1,AFX-446,Phaser Up 2,main,0.8,-5,0,114.8,0,114.8,114.8,0.0
M-EMBERCLAW-4,Kindle,1,2,1,AFX-507,Impact Metal 002,quiet,0.5,-4,200,0.0,0,200.0,200.0,200.0
M-EMBERCLAW-4,Kindle,2,1,1,AFX-446,Phaser Up 2,main,0.8,-5,0,114.8,0,114.8,114.8,0.0
M-EMBERCLAW-4,Kindle,2,2,1,AFX-503,Force Field 003,quiet,0.45,-2,100,43.8,0,143.8,143.8,100.0
M-EMBERCLAW-4,Kindle,2,3,1,AFX-507,Impact Metal 002,quiet,0.5,-4,200,0.0,200,200.0,0.0,0.0
M-EMBERCLAW-4,Kindle,3,1,1,AFX-446,Phaser Up 2,main,0.8,-5,0,114.8,0,114.8,114.8,0.0
M-EMBERCLAW-4,Kindle,3,2,1,AFX-503,Force Field 003,quiet,0.45,-2,100,43.8,60,143.8,83.8,40.0
M-EMBERCLAW-4,Kindle,3,3,1,AFX-507,Impact Metal 002,quiet,0.5,-4,200,0.0,200,200.0,0.0,0.0
M-EMBERCLAW-4,Kindle,3,4,1,AFX-495,Explosion Crunch 000,quiet,0.5,-4,420,0.0,200,420.0,220.0,220.0
M-ZARATAN-1,Continental Roll,1,1,1,AFX-119,Impact Mining 002,main,0.6,-1,0,0.0,0,0.0,0.0,0.0
M-ZARATAN-1,Continental Roll,2,1,1,AFX-119,Impact Mining 002,main,0.6,-1,0,0.0,0,0.0,0.0,0.0
M-ZARATAN-1,Continental Roll,2,2,1,AFX-524,Laser Small 004,loud,0.6,-6,160,0.0,160,160.0,0.0,0.0
M-ZARATAN-1,Continental Roll,3,1,1,AFX-119,Impact Mining 002,main,0.6,-1,0,0.0,0,0.0,0.0,0.0
M-ZARATAN-1,Continental Roll,3,2,1,AFX-524,Laser Small 004,loud,0.6,-6,160,0.0,160,160.0,0.0,0.0
M-ZARATAN-1,Continental Roll,3,3,1,AFX-526,Low Frequency explosion 001,loud,0.55,-5,220,92.1,160,312.1,152.1,60.0
M-ZARATAN-2,Weight of Ages,1,1,1,AFX-074,Footstep wood 002,main,0.7,-4,0,1.3,0,1.3,1.3,0.0
M-ZARATAN-2,Weight of Ages,1,2,1,AFX-129,Impact Plate heavy 002,loud,0.6,-3,140,0.0,160,140.0,-20.0,-20.0
M-ZARATAN-2,Weight of Ages,2,1,1,AFX-074,Footstep wood 002,main,0.7,-4,0,1.3,0,1.3,1.3,0.0
M-ZARATAN-2,Weight of Ages,2,2,1,AFX-129,Impact Plate heavy 002,loud,0.65,-3,140,0.0,150,140.0,-10.0,-10.0
M-ZARATAN-2,Weight of Ages,2,3,1,AFX-117,Impact Mining 000,quiet,0.5,0,200,0.0,150,200.0,50.0,50.0
M-ZARATAN-2,Weight of Ages,3,1,1,AFX-074,Footstep wood 002,main,0.7,-5,0,1.3,0,1.3,1.3,0.0
M-ZARATAN-2,Weight of Ages,3,2,1,AFX-129,Impact Plate heavy 002,loud,0.7,-4,140,0.0,150,140.0,-10.0,-10.0
M-ZARATAN-2,Weight of Ages,3,3,1,AFX-117,Impact Mining 000,loud,0.55,-2,200,0.0,150,200.0,50.0,50.0
M-ZARATAN-2,Weight of Ages,3,4,1,AFX-526,Low Frequency explosion 001,loud,0.6,-4,300,86.9,260,386.9,126.9,40.0
M-ZARATAN-3,Ruin Shrug,1,1,1,AFX-130,Impact Plate heavy 003,main,0.7,-1,0,1.1,0,1.1,1.1,0.0
M-ZARATAN-3,Ruin Shrug,2,1,1,AFX-130,Impact Plate heavy 003,main,0.7,-1,0,1.1,0,1.1,1.1,0.0
M-ZARATAN-3,Ruin Shrug,2,2,1,AFX-724,Bfh 1 rock falling 02,loud,0.55,-2,150,7.9,150,157.9,7.9,0.0
M-ZARATAN-3,Ruin Shrug,3,1,1,AFX-130,Impact Plate heavy 003,main,0.7,-1,0,1.1,0,1.1,1.1,0.0
M-ZARATAN-3,Ruin Shrug,3,2,1,AFX-724,Bfh 1 rock falling 02,loud,0.55,-2,150,7.9,150,157.9,7.9,0.0
M-ZARATAN-3,Ruin Shrug,3,3,1,AFX-753,Rolling,quiet,0.5,-2,300,2.2,230,302.2,72.2,70.0
M-ZARATAN-4,Ancient Patience,1,1,1,AFX-131,Impact Plate heavy 004,main,0.7,-3,0,0.0,0,0.0,0.0,0.0
M-ZARATAN-4,Ancient Patience,1,2,1,AFX-065,Footstep grass 003,quiet,0.45,0,180,0.0,0,180.0,180.0,180.0
M-ZARATAN-4,Ancient Patience,2,1,1,AFX-131,Impact Plate heavy 004,main,0.7,-3,0,0.0,0,0.0,0.0,0.0
M-ZARATAN-4,Ancient Patience,2,2,1,AFX-504,Force Field 004,quiet,0.45,-2,100,41.5,60,141.5,81.5,40.0
M-ZARATAN-4,Ancient Patience,2,3,1,AFX-065,Footstep grass 003,quiet,0.5,-2,180,0.0,160,180.0,20.0,20.0
M-ZARATAN-4,Ancient Patience,3,1,1,AFX-131,Impact Plate heavy 004,main,0.7,-4,0,0.0,0,0.0,0.0,0.0
M-ZARATAN-4,Ancient Patience,3,2,1,AFX-065,Footstep grass 003,quiet,0.5,-3,180,0.0,160,180.0,20.0,20.0
M-ZARATAN-4,Ancient Patience,3,3,1,AFX-504,Force Field 004,quiet,0.5,-4,200,46.6,160,246.6,86.6,40.0
M-ZARATAN-4,Ancient Patience,3,4,1,AFX-121,Impact Mining 004,loud,0.55,-3,380,1.2,300,381.2,81.2,80.0
M-MARID-1,Simoom's Wrath,1,1,1,AFX-430,Low Random,main,0.9,-5,0,128.1,0,128.1,128.1,0.0
M-MARID-1,Simoom's Wrath,2,1,1,AFX-430,Low Random,main,0.9,-5,0,128.1,0,128.1,128.1,0.0
M-MARID-1,Simoom's Wrath,2,2,1,AFX-851,Sand spell,loud,0.6,3,160,69.8,140,229.8,89.8,20.0
M-MARID-1,Simoom's Wrath,3,1,1,AFX-430,Low Random,main,0.9,-5,0,128.1,0,128.1,128.1,0.0
M-MARID-1,Simoom's Wrath,3,2,1,AFX-851,Sand spell,loud,0.6,-2,160,93.2,140,253.2,113.2,20.0
M-MARID-1,Simoom's Wrath,3,3,1,AFX-799,Wind 5 (cut 1s at 8.5s of 60.0s),loud,0.55,1,300,12.3,360,312.3,-47.7,-60.0
M-MARID-1,Simoom's Wrath,3,4,1,AFX-431,Low Three Tone,quiet,0.5,-3,340,120.1,360,460.1,100.1,-20.0
M-MARID-2,Sand Cyclone,1,1,1,AFX-064,Footstep grass 002,main,0.6,-2,0,0.0,0,0.0,0.0,0.0
M-MARID-2,Sand Cyclone,1,1,2,AFX-064,Footstep grass 002,loud,0.6,-2,100,0.0,0,100.0,100.0,100.0
M-MARID-2,Sand Cyclone,2,1,1,AFX-064,Footstep grass 002,main,0.6,-2,0,0.0,0,0.0,0.0,0.0
M-MARID-2,Sand Cyclone,2,1,2,AFX-064,Footstep grass 002,loud,0.6,-2,100,0.0,160,100.0,-60.0,-60.0
M-MARID-2,Sand Cyclone,2,2,1,AFX-444,Phaser Down 3,loud,0.6,-3,200,102.3,160,302.3,142.3,40.0
M-MARID-2,Sand Cyclone,3,1,1,AFX-064,Footstep grass 002,main,0.6,-2,0,0.0,0,0.0,0.0,0.0
M-MARID-2,Sand Cyclone,3,1,2,AFX-064,Footstep grass 002,loud,0.6,-2,100,0.0,160,100.0,-60.0,-60.0
M-MARID-2,Sand Cyclone,3,2,1,AFX-444,Phaser Down 3,loud,0.6,-3,200,102.3,160,302.3,142.3,40.0
M-MARID-2,Sand Cyclone,3,3,1,AFX-501,Force Field 001,quiet,0.5,-2,340,41.5,300,381.5,81.5,40.0
M-MARID-3,Scouring Wind,1,1,1,AFX-030,Drop Leather,main,1.0,-3,0,77.3,0,77.3,77.3,0.0
M-MARID-3,Scouring Wind,1,2,1,AFX-851,Sand spell,loud,0.55,5,0,62.2,0,62.2,62.2,0.0
M-MARID-3,Scouring Wind,2,1,1,AFX-030,Drop Leather,main,1.0,-3,0,77.3,0,77.3,77.3,0.0
M-MARID-3,Scouring Wind,2,2,1,AFX-851,Sand spell,loud,0.6,3,160,69.8,140,229.8,89.8,20.0
M-MARID-3,Scouring Wind,2,3,1,AFX-799,Wind 5 (cut 1s at 8.5s of 60.0s),loud,0.55,2,300,11.6,140,311.6,171.6,160.0
M-MARID-3,Scouring Wind,3,1,1,AFX-030,Drop Leather,main,1.0,-4,0,81.9,0,81.9,81.9,0.0
M-MARID-3,Scouring Wind,3,2,1,AFX-851,Sand spell,loud,0.6,-3,160,98.7,140,258.7,118.7,20.0
M-MARID-3,Scouring Wind,3,3,1,AFX-799,Wind 5 (cut 1s at 8.5s of 60.0s),loud,0.6,1,300,12.3,320,312.3,-7.7,-20.0
M-MARID-3,Scouring Wind,3,4,1,AFX-843,Gravel,quiet,0.5,-4,460,76.9,320,536.9,216.9,140.0
M-MARID-4,Djinn Step,1,1,1,AFX-443,Phaser Down 2,main,0.8,-2,0,65.1,0,65.1,65.1,0.0
M-MARID-4,Djinn Step,2,1,1,AFX-443,Phaser Down 2,main,0.8,-2,0,65.1,0,65.1,65.1,0.0
M-MARID-4,Djinn Step,2,2,1,AFX-013,Cloth 2,quiet,0.4,-3,150,124.9,0,274.9,274.9,150.0
